#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,59176,614718,0,614717,614715,130,1,130,0,0,0,1,1,192.168.100.2,80,176864,0,176864,1,10737418497,176861,10737421410,9,2913,0,1,1,1.60404E+12,1.60404E+12,169009.011,42.824,43.633,42.824,168905.943,42.817,42.86,1,1,0,0,1,0,1,0.077997,0.032,0.166,0.076236,3,54,54,45.546523,42.452,62.209,3.50387,11504,64,64,0,0,0,0,0,0,1,1,13,1,3764,8960,130,130,8486912,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,0,0,0,9,0,0,0,0,1,1,200,1,790,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045546523,733.751729,508.2532036
192.168.100.1,59398,652437,0,652436,652434,130,1,130,0,0,0,1,1,192.168.100.2,80,168255,0,168255,1,10737418499,168252,10737450370,9,31871,0,1,1,1.60404E+12,1.60404E+12,166191.574,42.933,43.894,42.933,166081.92,42.926,42.949,1,1,0,0,1,0,1,0.061665,0.016,0.134,0.063359,3,54,54,47.758956,42.387,61.076,4.089389,5427,64,64,0,0,0,0,0,0,1,1,13,1,2802,8960,130,130,8568832,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,0,0,1,1,200,1,2113,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.047758956,699.7606899,516.8709875
192.168.100.1,59542,669064,0,669063,669061,130,1,130,0,0,0,1,1,192.168.100.2,80,166952,0,166952,1,10737418497,166949,10737450370,10,31873,0,1,1,1.60404E+12,1.60404E+12,165812.274,43.029,44.108,43.029,165702.241,43.013,43.051,1,1,0,0,1,0,1,0.062331,0.022,0.135,0.063058,3,54,54,49.919572,42.749,60.595,3.347333,4869,64,64,0,0,0,0,0,0,1,1,13,1,4853,8960,130,130,12099584,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,9,0,0,0,0,1,1,200,1,1471,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.049919572,669.4736886,518.0533436
192.168.100.1,59708,611733,0,611732,611730,130,1,130,0,0,0,1,1,192.168.100.2,80,222503,0,222503,1,10737418499,222500,10737454714,14,36215,0,1,1,1.60404E+12,1.60404E+12,194486.379,42.981,44.084,42.981,194376.45,42.966,43.049,1,1,0,0,1,0,1,0.078997,0.047,0.122,0.038691,3,54,54,44.182605,42.37,61.938,2.147786,37871,64,64,0,0,0,0,0,0,1,1,13,1,2755,8960,130,130,9068544,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,4,0,0,10,0,0,0,0,1,1,200,1,59,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044182605,756.4026612,441.6743124
192.168.100.1,59894,551667,0,551666,551664,130,1,130,0,0,0,1,1,192.168.100.2,80,197963,0,197963,1,10737418501,197960,10737448922,9,30421,0,1,1,1.60404E+12,1.60404E+12,177266.294,42.896,43.732,42.896,177162.09,42.889,42.925,1,1,0,0,1,0,1,0.059331,0.019,0.13,0.061403,3,54,54,44.385325,42.369,63.871,2.359921,25485,64,64,0,0,0,0,0,0,1,1,13,1,3942,8960,130,130,8503296,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,8,0,0,0,0,1,1,200,1,2585,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.044385325,752.947962,484.579383
192.168.100.1,60032,732960,0,732959,732957,130,1,130,0,0,0,1,1,192.168.100.2,80,168194,0,168194,1,10737418501,168191,10737444578,25,26077,0,1,1,1.60404E+12,1.60404E+12,165535.77,42.829,43.709,42.829,165427.6,42.811,42.856,1,1,0,0,1,0,1,0.079331,0.027,0.174,0.082136,3,54,54,47.710831,42.418,61.977,4.192473,4881,64,64,0,0,0,0,0,0,1,1,13,1,2820,8960,130,130,8421376,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,18,0,0,7,0,0,0,0,1,1,200,1,2349,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.047710831,700.4665251,518.9183983
192.168.100.1,60194,568151,0,568150,568148,130,1,130,0,0,0,1,1,192.168.100.2,80,179453,0,179453,1,10737418499,179450,10737480778,10,62279,0,1,1,1.60404E+12,1.60404E+12,169484.93,43.165,44.109,43.165,169378.903,43.158,43.184,1,1,0,0,1,0,1,0.074664,0.019,0.167,0.080525,3,54,54,45.283926,42.406,59.948,3.119094,14229,64,64,0,0,0,0,0,0,1,1,13,1,3181,8960,130,130,8568832,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,1,0,0,9,0,0,0,0,1,1,200,1,193,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.045283926,738.0066825,506.828815
192.168.100.1,60334,836296,0,836295,836293,130,1,130,0,0,0,1,1,192.168.100.2,80,177620,0,177620,1,10737418501,177617,10737434442,10,15941,0,1,1,1.60404E+12,1.60404E+12,167994.989,42.876,43.943,42.876,167885.903,42.868,42.895,1,1,0,0,1,0,1,0.067331,0.019,0.164,0.083716,3,54,54,45.4596,42.422,75.394,3.536585,10546,64,64,0,0,0,0,0,0,1,1,13,1,5091,8960,130,130,37167104,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,3,0,0,7,0,0,0,0,1,1,200,1,2981,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.0454596,735.1547308,511.3216534
192.168.100.1,60526,490966,0,490965,490963,130,1,130,0,0,0,1,1,192.168.100.2,80,269443,0,269443,1,10737418499,269440,10737428650,14,10151,0,1,1,1.60404E+12,1.60404E+12,220078.931,42.998,43.816,42.998,219980.121,42.991,43.025,1,1,0,0,1,0,1,0.058665,0.027,0.092,0.032532,3,54,54,43.762027,42.332,60.187,1.29428,59533,64,64,0,0,0,0,0,0,1,1,13,1,1796,8960,130,130,8462336,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4152864,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,1676,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33222912,0.043762027,759.1721471,390.3119159
192.168.100.1,60694,477424,0,477423,477421,130,1,130,0,0,0,1,1,192.168.100.2,80,322341,0,322341,2,10737418497,322338,10737427202,14,8705,0,1,1,1.60404E+12,1.60404E+12,256753.799,43.077,43.789,43.077,256697.953,43.07,43.093,1,1,0,0,1,0,1,0.014333,0.01,0.017,0.003786,3,54,54,43.53861,42.343,55.779,0.572062,85862,64,64,0,0,0,0,0,0,1,1,13,1,945,8960,130,130,11395072,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,3725704,2896,14480,0,0,0,0,14,0,0,0,0,1,1,200,1,1083,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,29805632,0.04353861,684.5793194,334.5594805
