#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,45954,1176033,0,1176032,1176030,130,1,130,0,0,0,1,1,192.168.100.2,80,165178,0,165178,1,10737418499,165175,10737679154,15,260655,0,1,1,1.60443E+12,1.60443E+12,201164.336,53.058,54.579,53.058,201044.381,53.051,53.083,1,1,0,0,1,0,1,0.074664,0.025,0.155,0.070216,3,54,54,55.570083,43.164,65.73,1.485744,12922,64,64,0,0,0,0,0,0,1,1,13,1,1082402,8960,130,130,13910016,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,3,0,0,12,0,0,0,0,1,1,200,1,2255,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.055570083,600.3575701,427.0211855
192.168.100.1,46128,1231019,0,1231018,1231016,130,1,130,0,0,0,1,1,192.168.100.2,80,165312,0,165312,1,10737092697,165309,10738640626,55,1547929,0,1,1,1.60443E+12,1.60443E+12,201962.719,43.043,44.104,43.043,201839.748,43.036,43.072,1,1,0,0,1,0,1,0.051998,0.029,0.096,0.038118,3,54,54,55.41514,42.898,69.788,1.4224,13894,64,64,0,0,0,0,0,0,1,1,13,1,1132226,8960,130,130,13844480,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,5,0,0,49,0,0,1,0,1,1,200,1,1278,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.05541514,602.0361944,425.3712043
192.168.100.1,46322,1196156,0,1196155,1196153,130,1,130,0,0,0,1,1,192.168.100.2,80,165282,0,165282,1,10737418499,165279,10737905042,32,486543,0,1,1,1.60443E+12,1.60443E+12,201650.367,52.911,54.462,52.911,201526.359,52.903,52.944,1,1,0,0,1,0,1,0.076331,0.033,0.138,0.054848,3,54,54,55.484333,42.807,65.361,1.483468,14208,64,64,0,0,0,0,0,0,1,1,13,1,1100452,8960,130,130,13934592,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,3,0,0,29,0,0,0,0,1,1,200,1,2064,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.055484333,601.2854115,426.0009124
192.168.100.1,46480,1205983,0,1205982,1205980,130,1,130,0,0,0,1,1,192.168.100.2,80,165175,0,165175,1,10737418501,165172,10737424306,8,5805,0,1,1,1.60443E+12,1.60443E+12,201255.89,52.953,53.9,52.953,201144.034,52.939,52.971,1,1,0,0,1,0,1,0.045332,0.018,0.095,0.043085,3,54,54,55.545129,42.94,65.995,1.475557,15167,64,64,0,0,0,0,0,0,1,1,13,1,1106273,8960,130,130,13664256,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,1,0,0,7,0,0,0,0,1,1,200,1,2915,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.055545129,600.6272845,426.8167975
192.168.100.1,46690,1196173,0,1196172,1196170,130,1,130,0,0,0,1,1,192.168.100.2,80,165175,0,165175,1,10737418497,165172,10737621234,20,202737,0,1,1,1.60443E+12,1.60443E+12,200576.363,52.951,53.932,52.951,200455.849,52.943,52.977,1,1,0,0,1,0,1,0.075331,0.026,0.156,0.070437,3,54,54,55.49665,42.971,68.228,1.471907,12978,64,64,0,0,0,0,0,0,1,1,13,1,1094901,8960,130,130,13950976,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4212232,2896,14480,0,5,0,0,15,0,0,0,0,1,1,200,1,1158,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33697856,0.05549665,607.2052277,428.2706526
192.168.100.1,46943,1121579,0,1121578,1121576,130,1,130,0,0,0,1,1,192.168.100.2,80,165173,0,165173,1,10737418497,165170,10737432994,10,14497,0,1,1,1.60443E+12,1.60443E+12,200945.093,52.882,53.808,52.882,200825.088,52.875,52.901,1,1,0,0,1,0,1,0.041999,0.019,0.085,0.037269,3,54,54,55.459696,42.872,66.417,1.42119,13340,64,64,0,0,0,0,0,0,1,1,13,1,1000930,8960,130,130,13361152,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,2,0,0,8,0,0,0,0,1,1,200,1,1083,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.055459696,601.552522,427.4772908
192.168.100.1,47132,1028048,0,1028047,1028045,130,1,130,0,0,0,1,1,192.168.100.2,80,165193,0,165193,1,10737418499,165190,10737602410,20,183911,0,1,1,1.60443E+12,1.60443E+12,201811.091,53.223,53.936,53.223,201688.774,53.193,53.264,1,1,0,0,1,0,1,0.056665,0.041,0.085,0.024583,3,54,54,55.575101,42.813,65.334,1.476201,14436,64,64,0,0,0,0,0,0,1,1,13,1,938631,8960,130,130,10526720,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,3,0,0,17,0,0,0,0,1,1,200,1,566,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.055575101,600.3033625,425.6496452
192.168.100.1,47380,1246821,0,1246820,1246818,130,1,130,0,0,0,1,1,192.168.100.2,80,165200,0,165200,1,10737418499,165197,10737506842,26,88343,0,1,1,1.60443E+12,1.60443E+12,201666.358,52.853,53.785,52.853,201546.368,52.846,52.892,1,1,0,0,1,0,1,0.077331,0.039,0.149,0.062115,3,54,54,55.307952,42.909,77.933,1.457808,13888,64,64,0,0,0,0,0,0,1,1,13,1,1141461,8960,130,130,13713408,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4215128,2896,14480,0,13,0,0,13,0,0,0,0,1,1,200,1,1818,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33721024,0.055307952,609.6957631,425.9513366
192.168.100.1,47618,1334886,0,1334885,1334883,130,1,130,0,0,0,1,1,192.168.100.2,80,165299,0,165299,1,10737418497,165296,10737467746,22,49249,0,1,1,1.60443E+12,1.60443E+12,201191.673,53.153,54.03,53.153,201072.492,53.146,53.183,1,1,0,0,1,0,1,0.061331,0.022,0.132,0.06133,3,54,54,55.334304,43.02,68.134,1.3515,10917,64,64,0,0,0,0,0,0,1,1,13,1,1212474,8960,130,130,10641408,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,7,0,0,15,0,0,0,0,1,1,200,1,917,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.055334304,602.9156886,426.9547576
192.168.100.1,47944,1200759,0,1200758,1200756,130,1,130,0,0,0,1,1,192.168.100.2,80,165526,0,165526,1,10737418499,165523,10737512634,27,94135,0,1,1,1.60443E+12,1.60443E+12,201736.796,52.995,53.472,52.995,201626.644,52.988,53.023,1,1,0,0,1,0,1,0.071331,0.028,0.15,0.068245,3,54,54,55.716919,42.854,80.969,1.665378,13584,64,64,0,0,0,0,0,0,1,1,13,1,1093314,8960,130,130,13344768,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4200648,2896,14480,0,10,0,0,17,0,0,0,0,1,1,200,1,311,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33605184,0.055716919,603.1414623,425.802842
