#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,43674,949243,0,949242,949240,130,1,130,0,0,0,1,1,192.168.100.2,80,165732,0,165732,1,10736506259,165729,10736514962,13,8703,0,1,1,1.6044E+12,1.6044E+12,167180.648,42.895,43.339,42.895,167082.362,42.887,42.917,1,1,0,0,1,0,1,0.044999,0.022,0.089,0.038118,3,54,54,46.975262,42.543,78.042,3.01808,7966,64,64,0,0,0,0,0,0,1,1,13,1,2956,8960,130,130,29179904,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,0,0,0,13,0,0,0,0,1,1,200,1,2313,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.046975262,710.2018931,513.7683142
192.168.100.1,43862,1034759,0,1034758,1034756,130,1,130,0,0,0,1,1,192.168.100.2,80,165347,0,165347,1,10737418501,165344,10737432994,17,14493,0,1,1,1.6044E+12,1.6044E+12,166484.623,43.12,44.149,43.12,166383.721,43.092,43.146,1,1,0,0,1,0,1,0.09633,0.026,0.216,0.104165,3,54,54,46.725237,42.499,66.625,2.211164,5869,64,64,0,0,0,0,0,0,1,1,13,1,4409,8960,130,130,15695872,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4215128,2896,14480,0,0,0,0,17,0,0,0,0,1,1,200,1,3051,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33721024,0.046725237,721.6875968,515.9603476
192.168.100.1,44196,799349,0,799348,799346,130,1,130,0,0,0,1,1,192.168.100.2,80,165097,0,165097,1,10737418497,165094,10737419962,9,1465,0,1,1,1.6044E+12,1.6044E+12,165896.458,42.949,43.985,42.949,165795.723,42.942,42.974,1,1,0,0,1,0,1,0.078331,0.025,0.164,0.074929,3,54,54,46.757144,42.56,62.168,2.118401,10233,64,64,0,0,0,0,0,0,1,1,13,1,87,8960,130,130,13590528,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,0,0,0,9,0,0,0,0,1,1,200,1,1073,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.046757144,713.514923,517.7889916
192.168.100.1,44370,798881,0,798880,798878,130,1,130,0,0,0,1,1,192.168.100.2,80,165357,0,165357,1,10737418501,165354,10737432994,17,14493,0,1,1,1.6044E+12,1.6044E+12,166591.898,43.28,44.441,43.28,166485.782,43.272,43.32,1,1,0,0,1,0,1,0.075331,0.036,0.15,0.064694,3,54,54,46.467705,42.399,83.699,2.228023,8081,64,64,0,0,0,0,0,0,1,1,13,1,3042,8960,130,130,18440192,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4189064,2896,14480,0,0,0,0,17,0,0,0,0,1,1,200,1,2853,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33512512,0.046467705,721.2000679,515.6281007
192.168.100.1,44510,872073,0,872072,872070,130,1,130,0,0,0,1,1,192.168.100.2,80,165167,0,165167,1,10737418497,165164,10737422858,11,4361,0,1,1,1.6044E+12,1.6044E+12,166914.459,43.01,43.681,43.01,166808.989,43.002,43.036,1,1,0,0,1,0,1,0.078331,0.026,0.161,0.072432,3,54,54,47.014746,42.559,69.599,2.360951,12354,64,64,0,0,0,0,0,0,1,1,13,1,2120,8960,130,130,43253760,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,0,0,0,11,0,0,0,0,1,1,200,1,1488,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.047014746,709.6054502,514.6311672
192.168.100.1,44674,809011,0,809010,809008,130,1,130,0,0,0,1,1,192.168.100.2,80,165115,0,165115,1,10737418499,165112,10737419962,8,1463,0,1,1,1.6044E+12,1.6044E+12,166625.157,43.099,44.497,43.099,166524.696,43.09,43.126,1,1,0,0,1,0,1,0.078997,0.027,0.162,0.072643,3,54,54,46.882861,42.555,58.772,2.163952,9706,64,64,0,0,0,0,0,0,1,1,13,1,145,8960,130,130,13336576,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4171688,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,831,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33373504,0.046882861,711.8487074,515.5245537
192.168.100.1,44852,812488,0,812487,812485,130,1,130,0,0,0,1,1,192.168.100.2,80,165119,0,165119,1,10737418499,165116,10737418514,7,15,0,1,1,1.6044E+12,1.6044E+12,166726.104,42.798,43.482,42.798,166625.831,42.79,42.833,1,1,0,0,1,0,1,0.066331,0.034,0.13,0.055139,3,54,54,46.775011,42.502,60.948,2.121342,10676,64,64,0,0,0,0,0,0,1,1,13,1,0,8960,130,130,14073856,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,0,0,0,7,0,0,0,0,1,1,200,1,236,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.046775011,713.2423764,515.2123516
192.168.100.1,44978,603849,0,603848,603846,130,1,130,0,0,0,1,1,192.168.100.2,80,165137,0,165137,1,10737418501,165134,10737419962,8,1461,0,1,1,1.6044E+12,1.6044E+12,166907.169,42.997,43.615,42.997,166806.589,42.99,43.035,1,1,0,0,1,0,1,0.066331,0.033,0.128,0.053463,3,54,54,46.62555,42.433,60.46,1.98455,12355,64,64,0,0,0,0,0,0,1,1,13,1,696,8960,130,130,13631488,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4170240,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,3273,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33361920,0.04662555,715.5287176,514.653506
192.168.100.1,45194,586349,0,586348,586346,130,1,130,0,0,0,1,1,192.168.100.2,80,165199,0,165199,1,10737418499,165196,10737428650,15,10151,0,1,1,1.6044E+12,1.6044E+12,167773.566,42.884,43.63,42.884,167674.44,42.877,42.91,1,1,0,0,1,0,1,0.076664,0.026,0.169,0.08009,3,54,54,46.775484,42.523,64.675,2.220683,17301,64,64,0,0,0,0,0,0,1,1,13,1,557,8960,130,130,14114816,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4171688,2896,14480,0,0,0,0,15,0,0,0,0,1,1,200,1,2177,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33373504,0.046775484,713.4828151,511.9962056
192.168.100.1,45306,730674,0,730673,730671,130,1,130,0,0,0,1,1,192.168.100.2,80,165135,0,165135,1,10737092697,165132,10737092714,8,17,0,1,1,1.6044E+12,1.6044E+12,167457.287,43.161,43.737,43.161,167353.357,43.154,43.186,1,1,0,0,1,0,1,0.049998,0.025,0.092,0.036592,3,54,54,46.843554,42.558,82.146,2.261729,8576,64,64,0,0,0,0,0,0,1,1,13,1,0,8960,130,130,11902976,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4171688,2896,14480,0,0,0,0,8,0,0,0,0,1,1,200,1,1458,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33373504,0.046843554,712.4460283,512.9471715
