#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,TCPWindowsize(CU*8(bits)),roundtrip(AZ/1000=s),AttemptedThroughput(Mbps),ActualThroughput(Mbps)
192.168.100.1,59722,825883,0,825882,825880,130,1,130,0,0,0,1,1,192.168.100.2,80,219935,0,219935,1,10737418499,219932,10738520442,127,1101943,0,1,1,1.60397E+12,1.60397E+12,224568.678,52.956,53.594,52.956,224448.139,52.899,52.981,1,1,0,0,1,0,1,0.058998,0.025,0.123,0.055462,3,54,54,54.96005,42.793,95.878,3.093302,29816,64,64,0,0,0,0,0,0,1,1,13,1,681050,8960,130,130,62668800,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,7,0,0,120,0,0,0,0,1,1,200,1,161,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.05496005,608.0751382,382.5473984
192.168.100.1,59892,799992,0,799991,799989,130,1,130,0,0,0,1,1,192.168.100.2,80,198480,0,198480,1,10737418499,198477,10737548834,28,130335,0,1,1,1.60397E+12,1.60397E+12,212450.536,53.096,54.1,53.096,212331.797,53.089,53.121,1,1,0,0,1,0,1,0.142329,0.025,0.375,0.201498,3,54,54,56.030254,42.699,78.532,3.078354,22202,64,64,0,0,0,0,0,0,1,1,13,1,673818,8960,130,130,8560640,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,8,0,0,20,0,0,0,0,1,1,200,1,929,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.056030254,596.4606193,404.3312495
192.168.100.1,60116,941195,0,941194,941192,130,1,130,0,0,0,1,1,192.168.100.2,80,173317,0,173317,1,10737418499,173314,10737669018,31,250519,0,1,1,1.60397E+12,1.60397E+12,202700.79,53.242,53.968,53.242,202581.323,53.235,53.291,1,1,0,0,1,0,1,0.073664,0.049,0.117,0.037647,3,54,54,58.320721,42.686,78.421,3.506566,9285,64,64,0,0,0,0,0,0,1,1,13,1,808671,8960,130,130,8527872,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4180376,2896,14480,0,15,0,0,16,0,0,0,0,1,1,200,1,598,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33443008,0.058320721,573.4326913,423.7840027
192.168.100.1,60254,875951,0,875950,875948,130,1,130,0,0,0,1,1,192.168.100.2,80,180467,0,180467,1,10737418497,180464,10738158442,89,739945,0,1,1,1.60397E+12,1.60397E+12,211761.132,53.046,53.874,53.046,211634.501,53.039,53.071,1,1,0,0,1,0,1,0.067664,0.025,0.129,0.054455,3,54,54,56.48166,42.495,75.152,4.336165,8774,64,64,0,0,0,0,0,0,1,1,13,1,728460,8960,130,130,8495104,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4178928,2896,14480,0,75,0,0,14,0,0,0,0,1,1,200,1,757,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33431424,0.05648166,591.8987509,405.6706097
192.168.100.1,60434,938257,0,938256,938254,130,1,130,0,0,0,1,1,192.168.100.2,80,170443,0,170443,1,10737418497,170440,10740536058,71,3117561,0,1,1,1.60397E+12,1.60397E+12,202765.276,53.137,54.046,53.137,202642.616,53.129,53.164,1,1,0,0,1,0,1,0.062665,0.027,0.125,0.054169,3,54,54,58.334638,42.592,92.573,4.05004,6030,64,64,0,0,0,0,0,0,1,1,13,1,805411,8960,130,130,67108864,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,5,0,0,66,0,0,0,0,1,1,200,1,504,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.058334638,572.8987296,423.7623431
192.168.100.1,60650,891771,0,891770,891768,130,1,130,0,0,0,1,1,192.168.100.2,80,180117,0,180117,1,10737418497,180114,10737508290,16,89793,0,1,1,1.60397E+12,1.60397E+12,212297.719,53.065,53.807,53.065,212170.589,53.058,53.102,1,1,0,0,1,0,1,0.069331,0.033,0.138,0.059501,3,54,54,56.143417,42.551,93.131,4.27569,9808,64,64,0,0,0,0,0,0,1,1,13,1,748142,8960,130,130,8962048,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,7,0,0,9,0,0,0,0,1,1,200,1,1034,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.056143417,595.2583898,404.620769
192.168.100.1,60852,943735,0,943734,943732,130,1,130,0,0,0,1,1,192.168.100.2,80,212176,0,212176,1,10737418499,212173,10737579242,27,160743,0,1,1,1.60397E+12,1.60397E+12,213422.309,52.866,53.553,52.866,213303.009,52.859,52.89,1,1,0,0,1,0,1,0.074664,0.024,0.146,0.063571,3,54,54,55.28276,42.667,78.803,2.779622,27600,64,64,0,0,0,0,0,0,1,1,13,1,807384,8960,130,130,8462336,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,12,0,0,15,0,0,0,0,1,1,200,1,383,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.05528276,604.5255338,402.4913531
192.168.100.1,32782,831977,0,831976,831974,130,1,130,0,0,0,1,1,192.168.100.2,80,181013,0,181013,1,10737353337,181010,10737844226,47,490889,0,1,1,1.60397E+12,1.60397E+12,203717.59,52.935,53.812,52.935,203591.685,52.928,52.961,1,1,0,0,1,0,1,0.063998,0.026,0.134,0.060696,3,54,54,56.62635,42.629,77.217,3.481255,12654,64,64,0,0,0,0,0,0,1,1,13,1,706942,8960,130,130,8511488,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4180376,2896,14480,0,26,0,0,20,0,0,1,0,1,1,200,1,644,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33443008,0.05662635,590.5909175,421.6756825
192.168.100.1,33028,920524,0,920523,920521,130,1,130,0,0,0,1,1,192.168.100.2,80,170634,0,170634,1,10737418499,170631,10738991042,111,1572543,0,1,1,1.60397E+12,1.60397E+12,203004.922,53.051,53.976,53.051,202882.81,53.044,53.086,1,1,0,0,1,0,1,0.040665,0.028,0.059,0.016258,3,54,54,58.472296,42.644,78.576,3.895005,6687,64,64,0,0,0,0,0,0,1,1,13,1,787359,8960,130,130,8503296,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4177480,2896,14480,0,71,0,0,40,0,0,0,0,1,1,200,1,1087,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33419840,0.058472296,571.5499867,423.2012086
192.168.100.1,33332,799327,0,799326,799324,130,1,130,0,0,0,1,1,192.168.100.2,80,179135,0,179135,1,10737418501,179132,10737741418,24,322917,0,1,1,1.60397E+12,1.60397E+12,211598.97,53.063,53.6,53.063,211469.923,53.056,53.081,1,1,0,0,1,0,1,0.063998,0.017,0.157,0.080542,3,54,54,56.034503,42.689,73.561,4.207133,9804,64,64,0,0,0,0,0,0,1,1,13,1,669776,8960,130,130,8175616,26880,0,130,130,130,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,65160,1448,30080,28960,0,4180376,2896,14480,0,6,0,0,18,0,0,0,0,1,1,200,1,1394,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,33443008,0.056034503,596.8288503,405.9657348
